Order Date,Customer Name,Country,City,State,Region,Category,Sales,Quantity
19-03-2015,Berenike Kampe,United States,San Bernardino,California,West,Office Supplies,40.14,6
19-09-2016,Rick Huthwaite,United States,Providence,Rhode Island,East,Office Supplies,1606.23,9
19-09-2016,Rick Huthwaite,United States,Providence,Rhode Island,East,Office Supplies,17.04,3
19-09-2016,Rick Huthwaite,United States,Providence,Rhode Island,East,Office Supplies,49.53,3
19-09-2016,Rick Huthwaite,United States,Providence,Rhode Island,East,Furniture,872.32,4
20-08-2017,Gene McClure,United States,Fresno,California,West,Office Supplies,239.12,5
13-03-2015,Marc Crier,United States,Seattle,Washington,West,Furniture,141.96,2
08-09-2016,Valerie Mitchum,United States,Lancaster,California,West,Office Supplies,33.024,2
08-09-2016,Valerie Mitchum,United States,Lancaster,California,West,Office Supplies,67.136,4
26-11-2015,Guy Phonely,United States,Leominster,Massachusetts,East,Office Supplies,14.73,3
26-11-2015,Guy Phonely,United States,Leominster,Massachusetts,East,Office Supplies,104.9,5
26-11-2015,Guy Phonely,United States,Leominster,Massachusetts,East,Office Supplies,61.04,4
26-11-2015,Guy Phonely,United States,Leominster,Massachusetts,East,Office Supplies,10.95,3
09-12-2016,George Bell,United States,Fort Worth,Texas,Central,Office Supplies,9.392,2
09-12-2016,George Bell,United States,Fort Worth,Texas,Central,Office Supplies,9.328,1
25-09-2017,Carol Triggs,United States,Rochester,Minnesota,Central,Office Supplies,8.26,2
25-09-2017,Carol Triggs,United States,Rochester,Minnesota,Central,Furniture,269.97,3
23-01-2015,Carl Weiss,United States,Bozeman,Montana,West,Office Supplies,29.04,3
23-01-2015,Carl Weiss,United States,Bozeman,Montana,West,Office Supplies,14.62,2
18-06-2015,Skye Norling,United States,Peoria,Arizona,West,Office Supplies,11.952,3
18-06-2015,Skye Norling,United States,Peoria,Arizona,West,Office Supplies,4.536,7
18-06-2015,Skye Norling,United States,Peoria,Arizona,West,Office Supplies,9.156,2
18-06-2015,Skye Norling,United States,Peoria,Arizona,West,Furniture,75.36,5
02-10-2015,Ed Braxton,United States,San Diego,California,West,Office Supplies,57.504,6
18-11-2017,Jane Waco,United States,Lakewood,Ohio,East,Office Supplies,38.864,7
17-08-2014,Ken Black,United States,Houston,Texas,Central,Office Supplies,15.552,3
17-07-2016,Matt Collister,United States,Perth Amboy,New Jersey,East,Office Supplies,162.64,2
17-07-2016,Matt Collister,United States,Perth Amboy,New Jersey,East,Technology,597,3
17-07-2016,Matt Collister,United States,Perth Amboy,New Jersey,East,Office Supplies,55.48,1
11-07-2015,Clytie Kelty,United States,Philadelphia,Pennsylvania,East,Furniture,289.8,7
11-07-2015,Clytie Kelty,United States,Philadelphia,Pennsylvania,East,Office Supplies,2.502,3
11-07-2015,Clytie Kelty,United States,Philadelphia,Pennsylvania,East,Office Supplies,6.48,4
11-07-2015,Clytie Kelty,United States,Philadelphia,Pennsylvania,East,Furniture,341.488,8
11-07-2015,Clytie Kelty,United States,Philadelphia,Pennsylvania,East,Office Supplies,11.12,5
11-07-2015,Clytie Kelty,United States,Philadelphia,Pennsylvania,East,Furniture,25.344,6
01-12-2016,Rick Duston,United States,Richmond,Indiana,Central,Furniture,17.31,3
22-12-2017,Theone Pippenger,United States,Detroit,Michigan,Central,Technology,199.95,5
22-12-2017,Theone Pippenger,United States,Detroit,Michigan,Central,Furniture,1586.69,7
22-12-2017,Theone Pippenger,United States,Detroit,Michigan,Central,Technology,84.99,1
22-12-2017,Theone Pippenger,United States,Detroit,Michigan,Central,Furniture,411.8,2
31-10-2014,Greg Guthrie,United States,Los Angeles,California,West,Office Supplies,11.34,3
31-10-2014,Greg Guthrie,United States,Los Angeles,California,West,Office Supplies,80.3,5
31-10-2014,Greg Guthrie,United States,Los Angeles,California,West,Office Supplies,15.968,2
31-10-2014,Greg Guthrie,United States,Los Angeles,California,West,Office Supplies,64.74,13
31-10-2014,Greg Guthrie,United States,Los Angeles,California,West,Office Supplies,19.296,3
31-10-2014,Greg Guthrie,United States,Los Angeles,California,West,Office Supplies,405.64,4
31-10-2014,Greg Guthrie,United States,Los Angeles,California,West,Furniture,146.352,3
31-10-2014,Greg Guthrie,United States,Los Angeles,California,West,Technology,251.91,9
31-10-2014,Greg Guthrie,United States,Los Angeles,California,West,Office Supplies,12.39,3
13-04-2015,Zuschuss Carroll,United States,Pomona,California,West,Technology,199.96,4
13-04-2015,Zuschuss Carroll,United States,Pomona,California,West,Furniture,710.832,3
21-07-2016,Corey Catlett,United States,Philadelphia,Pennsylvania,East,Office Supplies,1.941,1
20-11-2017,Kelly Andreada,United States,Ontario,California,West,Furniture,283.92,5
26-11-2016,Tamara Chand,United States,Seattle,Washington,West,Office Supplies,7.312,2
07-11-2017,Deborah Brumfield,United States,Brentwood,California,West,Technology,59.97,3
07-11-2017,Deborah Brumfield,United States,Brentwood,California,West,Technology,761.544,7
01-12-2014,Toby Ritter,United States,San Francisco,California,West,Furniture,58.2,3
12-09-2017,Bart Folk,United States,Baltimore,Maryland,East,Office Supplies,39.9,5
12-09-2017,Bart Folk,United States,Baltimore,Maryland,East,Office Supplies,90.86,7
12-09-2017,Bart Folk,United States,Baltimore,Maryland,East,Office Supplies,94.85,5
24-12-2015,Maribeth Schnelling,United States,Phoenix,Arizona,West,Office Supplies,106.232,7
24-12-2015,Maribeth Schnelling,United States,Phoenix,Arizona,West,Technology,111.984,2
24-12-2015,Maribeth Schnelling,United States,Phoenix,Arizona,West,Furniture,7.712,2
23-02-2017,Clytie Kelty,United States,Los Angeles,California,West,Office Supplies,37.44,6
23-11-2014,Emily Ducich,United States,Houston,Texas,Central,Office Supplies,23.68,2
23-06-2016,Irene Maddox,United States,New York City,New York,East,Office Supplies,122.12,4
23-06-2016,Irene Maddox,United States,New York City,New York,East,Office Supplies,18.45,5
23-06-2016,Irene Maddox,United States,New York City,New York,East,Office Supplies,324.9,5
23-06-2016,Irene Maddox,United States,New York City,New York,East,Office Supplies,146.73,3
23-06-2016,Irene Maddox,United States,New York City,New York,East,Office Supplies,3.96,2
26-10-2015,Maribeth Yedwab,United States,Rancho Cucamonga,California,West,Office Supplies,5.76,2
15-07-2017,Magdelene Morse,United States,Wilmington,Delaware,East,Office Supplies,26.55,3
15-07-2017,Magdelene Morse,United States,Wilmington,Delaware,East,Furniture,310.443,3
17-11-2014,Mark Packer,United States,Moorhead,Minnesota,Central,Furniture,479.9,5
13-04-2015,Anthony Witt,United States,Farmington,New Mexico,West,Office Supplies,12.88,1
25-11-2015,Sandra Flanagan,United States,Wilmington,North Carolina,South,Office Supplies,13.12,5
15-05-2016,Steve Nguyen,United States,Jackson,Mississippi,South,Office Supplies,511.84,8
15-05-2016,Steve Nguyen,United States,Jackson,Mississippi,South,Office Supplies,91.96,4
15-05-2016,Steve Nguyen,United States,Jackson,Mississippi,South,Office Supplies,8.34,3
07-09-2017,Ruben Dartt,United States,Portland,Oregon,West,Office Supplies,37.68,3
07-09-2017,Ruben Dartt,United States,Portland,Oregon,West,Technology,279.944,7
10-03-2014,Kean Thornton,United States,Denver,Colorado,West,Office Supplies,636.408,3
10-03-2014,Kean Thornton,United States,Denver,Colorado,West,Office Supplies,83.168,4
18-07-2014,Adrian Hane,United States,Tucson,Arizona,West,Furniture,259.136,4
24-03-2017,Brian Moss,United States,New York City,New York,East,Office Supplies,221.92,4
24-03-2017,Brian Moss,United States,New York City,New York,East,Technology,26,2
30-09-2014,Ben Wallace,United States,Boynton Beach,Florida,South,Office Supplies,15.552,3
26-09-2014,Henry Goldwyn,United States,Mesquite,Texas,Central,Office Supplies,0.876,1
31-10-2015,Sandra Glassco,United States,Redlands,California,West,Office Supplies,19.98,1
31-10-2015,Sandra Glassco,United States,Redlands,California,West,Office Supplies,398.352,3
31-10-2015,Sandra Glassco,United States,Redlands,California,West,Office Supplies,5.04,3
31-10-2015,Sandra Glassco,United States,Redlands,California,West,Office Supplies,17.45,5
31-10-2015,Sandra Glassco,United States,Redlands,California,West,Furniture,323.136,4
31-10-2015,Sandra Glassco,United States,Redlands,California,West,Office Supplies,29.7,3
31-10-2015,Sandra Glassco,United States,Redlands,California,West,Technology,1295.84,4
31-10-2015,Sandra Glassco,United States,Redlands,California,West,Office Supplies,46.84,2
31-10-2015,Sandra Glassco,United States,Redlands,California,West,Furniture,425.833,1
12-10-2015,Ralph Kennedy,United States,Rochester,New York,East,Furniture,209.67,1
19-09-2016,Scot Wooten,United States,Stockton,California,West,Office Supplies,159.88,7
13-04-2017,Rob Williams,United States,Seattle,Washington,West,Office Supplies,5.28,1
13-04-2017,Rob Williams,United States,Seattle,Washington,West,Office Supplies,895.92,5
07-01-2017,Thais Sissman,United States,Ormond Beach,Florida,South,Office Supplies,2.808,3
09-11-2017,Jennifer Braxton,United States,Sunnyvale,California,West,Furniture,215.976,3
22-09-2017,Erica Hernandez,United States,Lansing,Michigan,Central,Furniture,241.96,2
22-09-2017,Erica Hernandez,United States,Lansing,Michigan,Central,Office Supplies,27.72,9
01-12-2017,Erica Hernandez,United States,Philadelphia,Pennsylvania,East,Office Supplies,104.68,5
01-12-2017,Erica Hernandez,United States,Philadelphia,Pennsylvania,East,Technology,62.958,7
23-06-2014,Brian Stugart,United States,Philadelphia,Pennsylvania,East,Technology,86.376,3
04-10-2015,Julie Kriz,United States,Philadelphia,Pennsylvania,East,Furniture,64.944,3
04-10-2015,Julie Kriz,United States,Philadelphia,Pennsylvania,East,Office Supplies,20.736,4
20-05-2014,Randy Ferguson,United States,Dover,New Hampshire,East,Office Supplies,33.28,4
20-05-2014,Randy Ferguson,United States,Dover,New Hampshire,East,Office Supplies,38.52,9
20-05-2014,Randy Ferguson,United States,Dover,New Hampshire,East,Furniture,139.86,7
20-11-2015,Dan Lawera,United States,New York City,New York,East,Office Supplies,19.65,3
30-11-2015,William Brown,United States,Philadelphia,Pennsylvania,East,Office Supplies,152.991,3
30-11-2015,William Brown,United States,Philadelphia,Pennsylvania,East,Office Supplies,10.584,7
30-11-2015,William Brown,United States,Philadelphia,Pennsylvania,East,Technology,94.92,4
31-12-2015,Trudy Brown,United States,Grand Prairie,Texas,Central,Furniture,14.76,5
31-12-2015,Trudy Brown,United States,Grand Prairie,Texas,Central,Office Supplies,3.656,4
16-11-2017,Christy Brittain,United States,New York City,New York,East,Office Supplies,146.82,3
06-06-2014,Grant Thornton,United States,Long Beach,New York,East,Office Supplies,149.544,9
06-06-2014,Grant Thornton,United States,Long Beach,New York,East,Office Supplies,17.14,2
06-06-2014,Grant Thornton,United States,Long Beach,New York,East,Furniture,991.764,3
01-09-2016,Dean Katz,United States,Philadelphia,Pennsylvania,East,Office Supplies,30.48,6
01-09-2016,Dean Katz,United States,Philadelphia,Pennsylvania,East,Technology,23.988,2
01-09-2016,Dean Katz,United States,Philadelphia,Pennsylvania,East,Office Supplies,16.688,7
25-06-2016,Theresa Swint,United States,York,Pennsylvania,East,Furniture,422.058,3
25-06-2016,Theresa Swint,United States,York,Pennsylvania,East,Office Supplies,38.088,4
25-06-2016,Theresa Swint,United States,York,Pennsylvania,East,Office Supplies,254.352,6
12-12-2014,William Brown,United States,Concord,California,West,Furniture,43.31,1
31-03-2017,Denny Ordway,United States,New York City,New York,East,Technology,84.95,5
19-11-2017,Art Ferguson,United States,College Station,Texas,Central,Furniture,233.058,3
24-11-2014,Richard Bierner,United States,Saint Louis,Missouri,Central,Technology,111.79,7
22-11-2015,Andy Reiter,United States,Quincy,Massachusetts,East,Office Supplies,14.94,3
14-07-2016,Dan Reichenbach,United States,New York City,New York,East,Office Supplies,14.16,2
30-04-2016,Ben Ferrer,United States,Dallas,Texas,Central,Furniture,22.608,3
25-07-2016,Larry Blacks,United States,Los Angeles,California,West,Office Supplies,21.48,6
22-06-2014,Dianna Vittorini,United States,Minneapolis,Minnesota,Central,Office Supplies,501.81,3
22-06-2014,Dianna Vittorini,United States,Minneapolis,Minnesota,Central,Office Supplies,161.94,3
21-10-2017,Neil Knudson,United States,Deltona,Florida,South,Office Supplies,17.856,4
03-09-2016,Carlos Soltero,United States,Chicago,Illinois,Central,Office Supplies,8.808,3
14-05-2016,Logan Haushalter,United States,Cincinnati,Ohio,East,Furniture,79.384,1
07-01-2016,Dianna Wilson,United States,Oakland,California,West,Office Supplies,34.58,1
13-03-2017,Karen Ferguson,United States,Manteca,California,West,Office Supplies,314.55,3
13-10-2016,Helen Andreada,United States,Laredo,Texas,Central,Technology,191.976,3
13-10-2016,Helen Andreada,United States,Laredo,Texas,Central,Office Supplies,8.288,2
13-10-2016,Helen Andreada,United States,Laredo,Texas,Central,Furniture,139.92,5
13-10-2016,Helen Andreada,United States,Laredo,Texas,Central,Office Supplies,15.872,1
13-10-2016,Helen Andreada,United States,Laredo,Texas,Central,Office Supplies,6.286,7
27-01-2017,John Huston,United States,Kent,Ohio,East,Office Supplies,14.016,3
27-01-2017,John Huston,United States,Kent,Ohio,East,Technology,71.976,3
27-01-2017,John Huston,United States,Kent,Ohio,East,Technology,107.982,3
19-11-2017,Linda Cazamias,United States,San Angelo,Texas,Central,Furniture,305.312,2
01-08-2014,Ivan Liston,United States,San Francisco,California,West,Office Supplies,19.752,3
30-07-2016,Lindsay Shagiari,United States,Houston,Texas,Central,Office Supplies,9.264,3
30-07-2015,Corey Catlett,United States,Houston,Texas,Central,Office Supplies,61.792,4
15-10-2016,Patrick Bzostek,United States,Salt Lake City,Utah,West,Office Supplies,45.68,2
15-10-2016,Patrick Bzostek,United States,Salt Lake City,Utah,West,Office Supplies,60.12,9
15-10-2016,Patrick Bzostek,United States,Salt Lake City,Utah,West,Office Supplies,41.72,5
15-10-2016,Patrick Bzostek,United States,Salt Lake City,Utah,West,Office Supplies,71.6,8
07-05-2016,Caroline Jumper,United States,New York City,New York,East,Office Supplies,85.232,7
07-05-2016,Caroline Jumper,United States,New York City,New York,East,Office Supplies,44.4,3
07-05-2016,Caroline Jumper,United States,New York City,New York,East,Furniture,442.764,4
07-05-2016,Caroline Jumper,United States,New York City,New York,East,Technology,3999.95,5
07-05-2016,Caroline Jumper,United States,New York City,New York,East,Technology,199.95,5
07-05-2016,Caroline Jumper,United States,New York City,New York,East,Furniture,63.68,8
01-08-2017,Heather Kirkland,United States,Salinas,California,West,Office Supplies,54.896,2
14-07-2016,Rob Haberlin,United States,Huntsville,Alabama,South,Technology,29,2
10-08-2017,Ivan Liston,United States,Columbus,Indiana,Central,Office Supplies,70.08,6
10-08-2017,Ivan Liston,United States,Columbus,Indiana,Central,Furniture,121.3,2
10-08-2017,Ivan Liston,United States,Columbus,Indiana,Central,Technology,1454.49,9
25-06-2016,Alan Shonely,United States,Los Angeles,California,West,Office Supplies,60.81,3
10-12-2016,Arthur Prichep,United States,Seattle,Washington,West,Office Supplies,153.552,3
10-12-2016,Arthur Prichep,United States,Seattle,Washington,West,Office Supplies,65.34,3
10-12-2016,Arthur Prichep,United States,Seattle,Washington,West,Office Supplies,123.92,4
10-12-2016,Arthur Prichep,United States,Seattle,Washington,West,Office Supplies,35.1,3
10-12-2016,Arthur Prichep,United States,Seattle,Washington,West,Technology,44.75,5
01-12-2016,Allen Goldenen,United States,Knoxville,Tennessee,South,Office Supplies,4.704,2
28-11-2014,Bart Folk,United States,Montgomery,Alabama,South,Office Supplies,14.67,3
28-03-2015,Chloris Kastensmidt,United States,Philadelphia,Pennsylvania,East,Office Supplies,15.552,3
28-03-2015,Chloris Kastensmidt,United States,Philadelphia,Pennsylvania,East,Office Supplies,5.232,1
01-06-2014,Liz Thompson,United States,Little Rock,Arkansas,South,Furniture,22.2,6
01-06-2014,Liz Thompson,United States,Little Rock,Arkansas,South,Technology,881.93,7
06-09-2015,Beth Thompson,United States,Seattle,Washington,West,Office Supplies,6.096,2
06-09-2015,Beth Thompson,United States,Seattle,Washington,West,Furniture,191.82,3
29-06-2015,Steven Cartwright,United States,Lancaster,Pennsylvania,East,Furniture,20.104,1
10-09-2016,Catherine Glotzbach,United States,Bristol,Tennessee,South,Office Supplies,67.56,3
14-07-2014,Arthur Wiediger,United States,Aurora,Illinois,Central,Office Supplies,29.932,7
14-07-2014,Arthur Wiediger,United States,Aurora,Illinois,Central,Technology,38.272,4
22-08-2015,Roger Barcio,United States,New York City,New York,East,Office Supplies,16.52,4
